"REF_DATE","GEO","DGUID","Farm products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1981-04","Alberta","2016A000248","Canadian Wheat Board, wheat including payments","Dollars per metric tonne","117","units","0","v31212238","9.4","199.91","","","t","2"
"1981-04","Alberta","2016A000248","Canadian Wheat Board, wheat excluding payments","Dollars per metric tonne","117","units","0","v31212239","9.5","176.73","","","t","2"
"1981-04","Alberta","2016A000248","Canadian Wheat Board, durum including payments","Dollars per metric tonne","117","units","0","v31212240","9.6","199.22","","","t","2"
"1981-04","Alberta","2016A000248","Canadian Wheat Board, durum excluding payments","Dollars per metric tonne","117","units","0","v31212241","9.7","198.78","","","t","2"
"1981-05","Manitoba","2016A000246","Canadian Wheat Board, wheat including payments","Dollars per metric tonne","117","units","0","v31212166","7.4","196.02","","","t","2"
"1981-05","Manitoba","2016A000246","Canadian Wheat Board, wheat excluding payments","Dollars per metric tonne","117","units","0","v31212167","7.5","172.32","","","t","2"
"1981-05","Manitoba","2016A000246","Canadian Wheat Board, durum including payments","Dollars per metric tonne","117","units","0","v31212168","7.6","216.44","","","t","2"
"1981-05","Manitoba","2016A000246","Canadian Wheat Board, durum excluding payments","Dollars per metric tonne","117","units","0","v31212169","7.7","216.44","","","t","2"
"1981-05","Saskatchewan","2016A000247","Canadian Wheat Board, wheat including payments","Dollars per metric tonne","117","units","0","v31212202","8.4","204.69","","","t","2"
"1981-05","Saskatchewan","2016A000247","Canadian Wheat Board, wheat excluding payments","Dollars per metric tonne","117","units","0","v31212203","8.5","178.57","","","t","2"
"1981-05","Saskatchewan","2016A000247","Canadian Wheat Board, durum including payments","Dollars per metric tonne","117","units","0","v31212204","8.6","214.26","","","t","2"
"1981-05","Saskatchewan","2016A000247","Canadian Wheat Board, durum excluding payments","Dollars per metric tonne","117","units","0","v31212205","8.7","213.84","","","t","2"
"1981-05","Alberta","2016A000248","Canadian Wheat Board, wheat including payments","Dollars per metric tonne","117","units","0","v31212238","9.4","199.18","","","t","2"
"1981-05","Alberta","2016A000248","Canadian Wheat Board, wheat excluding payments","Dollars per metric tonne","117","units","0","v31212239","9.5","176.00","","","t","2"
"1981-05","Alberta","2016A000248","Canadian Wheat Board, durum including payments","Dollars per metric tonne","117","units","0","v31212240","9.6","195.52","","","t","2"
"1981-05","Alberta","2016A000248","Canadian Wheat Board, durum excluding payments","Dollars per metric tonne","117","units","0","v31212241","9.7","195.10","","","t","2"
"1981-06","Manitoba","2016A000246","Canadian Wheat Board, wheat including payments","Dollars per metric tonne","117","units","0","v31212166","7.4","194.91","","","t","2"
"1981-06","Manitoba","2016A000246","Canadian Wheat Board, wheat excluding payments","Dollars per metric tonne","117","units","0","v31212167","7.5","171.22","","","t","2"
"1981-06","Manitoba","2016A000246","Canadian Wheat Board, durum including payments","Dollars per metric tonne","117","units","0","v31212168","7.6","205.12","","","t","2"
"1981-06","Manitoba","2016A000246","Canadian Wheat Board, durum excluding payments","Dollars per metric tonne","117","units","0","v31212169","7.7","205.03","","","t","2"
"1981-06","Saskatchewan","2016A000247","Canadian Wheat Board, wheat including payments","Dollars per metric tonne","117","units","0","v31212202","8.4","204.32","","","t","2"
"1981-06","Saskatchewan","2016A000247","Canadian Wheat Board, wheat excluding payments","Dollars per metric tonne","117","units","0","v31212203","8.5","178.20","","","t","2"
"1981-06","Saskatchewan","2016A000247","Canadian Wheat Board, durum including payments","Dollars per metric tonne","117","units","0","v31212204","8.6","215.00","","","t","2"
"1981-06","Saskatchewan","2016A000247","Canadian Wheat Board, durum excluding payments","Dollars per metric tonne","117","units","0","v31212205","8.7","214.58","","","t","2"
"1981-06","Alberta","2016A000248","Canadian Wheat Board, wheat including payments","Dollars per metric tonne","117","units","0","v31212238","9.4","198.44","","","t","2"
"1981-06","Alberta","2016A000248","Canadian Wheat Board, wheat excluding payments","Dollars per metric tonne","117","units","0","v31212239","9.5","175.26","","","t","2"
"1981-06","Alberta","2016A000248","Canadian Wheat Board, durum including payments","Dollars per metric tonne","117","units","0","v31212240","9.6","193.30","","","t","2"
"1981-06","Alberta","2016A000248","Canadian Wheat Board, durum excluding payments","Dollars per metric tonne","117","units","0","v31212241","9.7","192.90","","","t","2"
"1981-07","Manitoba","2016A000246","Canadian Wheat Board, wheat including payments","Dollars per metric tonne","117","units","0","v31212166","7.4","194.91","","","t","2"
"1981-07","Manitoba","2016A000246","Canadian Wheat Board, wheat excluding payments","Dollars per metric tonne","117","units","0","v31212167","7.5","171.22","","","t","2"
"1981-07","Manitoba","2016A000246","Canadian Wheat Board, durum including payments","Dollars per metric tonne","117","units","0","v31212168","7.6","205.00","","","t","2"
"1981-07","Manitoba","2016A000246","Canadian Wheat Board, durum excluding payments","Dollars per metric tonne","117","units","0","v31212169","7.7","205.00","","","t","2"
"1981-07","Saskatchewan","2016A000247","Canadian Wheat Board, wheat including payments","Dollars per metric tonne","117","units","0","v31212202","8.4","204.32","","","t","2"
"1981-07","Saskatchewan","2016A000247","Canadian Wheat Board, wheat excluding payments","Dollars per metric tonne","117","units","0","v31212203","8.5","178.20","","","t","2"
"1981-07","Saskatchewan","2016A000247","Canadian Wheat Board, durum including payments","Dollars per metric tonne","117","units","0","v31212204","8.6","215.00","","","t","2"
"1981-07","Saskatchewan","2016A000247","Canadian Wheat Board, durum excluding payments","Dollars per metric tonne","117","units","0","v31212205","8.7","214.58","","","t","2"
"1981-07","Alberta","2016A000248","Canadian Wheat Board, wheat including payments","Dollars per metric tonne","117","units","0","v31212238","9.4","198.44","","","t","2"
"1981-07","Alberta","2016A000248","Canadian Wheat Board, wheat excluding payments","Dollars per metric tonne","117","units","0","v31212239","9.5","175.26","","","t","2"
"1981-07","Alberta","2016A000248","Canadian Wheat Board, durum including payments","Dollars per metric tonne","117","units","0","v31212240","9.6","193.31","","","t","2"
"1981-07","Alberta","2016A000248","Canadian Wheat Board, durum excluding payments","Dollars per metric tonne","117","units","0","v31212241","9.7","192.91","","","t","2"
"1981-08","Manitoba","2016A000246","Canadian Wheat Board, wheat including payments","Dollars per metric tonne","117","units","0","v31212166","7.4","180.18","","","t","2"
"1981-08","Manitoba","2016A000246","Canadian Wheat Board, wheat excluding payments","Dollars per metric tonne","117","units","0","v31212167","7.5","155.42","","","t","2"
"1981-08","Manitoba","2016A000246","Canadian Wheat Board, durum including payments","Dollars per metric tonne","117","units","0","v31212168","7.6","169.17","","","t","2"
"1981-08","Manitoba","2016A000246","Canadian Wheat Board, durum excluding payments","Dollars per metric tonne","117","units","0","v31212169","7.7","157.90","","","t","2"
"1981-08","Saskatchewan","2016A000247","Canadian Wheat Board, wheat including payments","Dollars per metric tonne","117","units","0","v31212202","8.4","183.85","","","t","2"
"1981-08","Saskatchewan","2016A000247","Canadian Wheat Board, wheat excluding payments","Dollars per metric tonne","117","units","0","v31212203","8.5","157.26","","","t","2"
"1981-08","Saskatchewan","2016A000247","Canadian Wheat Board, durum including payments","Dollars per metric tonne","117","units","0","v31212204","8.6","183.43","","","t","2"
"1981-08","Saskatchewan","2016A000247","Canadian Wheat Board, durum excluding payments","Dollars per metric tonne","117","units","0","v31212205","8.7","160.20","","","t","2"
"1981-08","Alberta","2016A000248","Canadian Wheat Board, wheat including payments","Dollars per metric tonne","117","units","0","v31212238","9.4","185.17","","","t","2"
"1981-08","Alberta","2016A000248","Canadian Wheat Board, wheat excluding payments","Dollars per metric tonne","117","units","0","v31212239","9.5","157.99","","","t","2"
"1981-08","Alberta","2016A000248","Canadian Wheat Board, durum including payments","Dollars per metric tonne","117","units","0","v31212240","9.6","180.22","","","t","2"
"1981-08","Alberta","2016A000248","Canadian Wheat Board, durum excluding payments","Dollars per metric tonne","117","units","0","v31212241","9.7","155.39","","","t","2"
"1981-09","Manitoba","2016A000246","Canadian Wheat Board, wheat including payments","Dollars per metric tonne","117","units","0","v31212166","7.4","176.87","","","t","2"
"1981-09","Manitoba","2016A000246","Canadian Wheat Board, wheat excluding payments","Dollars per metric tonne","117","units","0","v31212167","7.5","152.12","","","t","2"
"1981-09","Manitoba","2016A000246","Canadian Wheat Board, durum including payments","Dollars per metric tonne","117","units","0","v31212168","7.6","165.92","","","t","2"
"1981-09","Manitoba","2016A000246","Canadian Wheat Board, durum excluding payments","Dollars per metric tonne","117","units","0","v31212169","7.7","154.66","","","t","2"
"1981-09","Saskatchewan","2016A000247","Canadian Wheat Board, wheat including payments","Dollars per metric tonne","117","units","0","v31212202","8.4","181.65","","","t","2"
"1981-09","Saskatchewan","2016A000247","Canadian Wheat Board, wheat excluding payments","Dollars per metric tonne","117","units","0","v31212203","8.5","155.06","","","t","2"
"1981-09","Saskatchewan","2016A000247","Canadian Wheat Board, durum including payments","Dollars per metric tonne","117","units","0","v31212204","8.6","183.44","","","t","2"
"1981-09","Saskatchewan","2016A000247","Canadian Wheat Board, durum excluding payments","Dollars per metric tonne","117","units","0","v31212205","8.7","160.20","","","t","2"
"1981-09","Alberta","2016A000248","Canadian Wheat Board, wheat including payments","Dollars per metric tonne","117","units","0","v31212238","9.4","184.07","","","t","2"
"1981-09","Alberta","2016A000248","Canadian Wheat Board, wheat excluding payments","Dollars per metric tonne","117","units","0","v31212239","9.5","156.89","","","t","2"
"1981-09","Alberta","2016A000248","Canadian Wheat Board, durum including payments","Dollars per metric tonne","117","units","0","v31212240","9.6","184.67","","","t","2"
"1981-09","Alberta","2016A000248","Canadian Wheat Board, durum excluding payments","Dollars per metric tonne","117","units","0","v31212241","9.7","159.84","","","t","2"
"1981-10","Manitoba","2016A000246","Canadian Wheat Board, wheat including payments","Dollars per metric tonne","117","units","0","v31212166","7.4","176.51","","","t","2"
"1981-10","Manitoba","2016A000246","Canadian Wheat Board, wheat excluding payments","Dollars per metric tonne","117","units","0","v31212167","7.5","151.75","","","t","2"
"1981-10","Manitoba","2016A000246","Canadian Wheat Board, durum including payments","Dollars per metric tonne","117","units","0","v31212168","7.6","169.27","","","t","2"
"1981-10","Manitoba","2016A000246","Canadian Wheat Board, durum excluding payments","Dollars per metric tonne","117","units","0","v31212169","7.7","158.01","","","t","2"
"1981-10","Saskatchewan","2016A000247","Canadian Wheat Board, wheat including payments","Dollars per metric tonne","117","units","0","v31212202","8.4","188.26","","","t","2"
"1981-10","Saskatchewan","2016A000247","Canadian Wheat Board, wheat excluding payments","Dollars per metric tonne","117","units","0","v31212203","8.5","161.67","","","t","2"
"1981-10","Saskatchewan","2016A000247","Canadian Wheat Board, durum including payments","Dollars per metric tonne","117","units","0","v31212204","8.6","179.78","","","t","2"
"1981-10","Saskatchewan","2016A000247","Canadian Wheat Board, durum excluding payments","Dollars per metric tonne","117","units","0","v31212205","8.7","156.53","","","t","2"
"1981-10","Alberta","2016A000248","Canadian Wheat Board, wheat including payments","Dollars per metric tonne","117","units","0","v31212238","9.4","183.71","","","t","2"
"1981-10","Alberta","2016A000248","Canadian Wheat Board, wheat excluding payments","Dollars per metric tonne","117","units","0","v31212239","9.5","156.53","","","t","2"
"1981-10","Alberta","2016A000248","Canadian Wheat Board, durum including payments","Dollars per metric tonne","117","units","0","v31212240","9.6","184.25","","","t","2"
